11       21,18,15,14,12,11,10,8,8,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,5,5,6,7,7,8,9,10,11,12,14,19,15,12,11,9,8,7,6,5,4,4,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,5,6,7,8,10,92,92,20,16,13,11,10,9,7,7,6,5,4,4,3,2,2,2,1,1,1,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,4,4,5,6,7,8,9,11,12,14,17,92,92,20,14,11,9,8,6,5,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,5,6,7,9,11
12       25,26,27,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,5,7,9,15,14,13,11,9,7,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,4,5,6,7,9,10,13,92,92,80,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,9,10,11,12,15,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,4,5,6,7,9,10,13
13       47,47,23,18,15,13,11,10,9,8,8,7,7,6,6,6,5,5,5,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,5,5,6,6,7,8,8,9,10,9,8,7,6,6,5,5,5,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,5,5,6,7,7,8,9,10,11,13,15,17,47,47,23,16,13,11,9,8,7,6,5,5,4,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,4,4,5,6,7,7,7,7,6,5,4,4,3,3,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,4,4,5,5,6,7,8,9,11,13,15,92,92,60,25,19,16,13,11,9,8,7,6,6,5,5,4,4,4,3,3,3,3,3,2,3,3,3,3,3,3,3,4,4,4,5,5,6,6,7,8,9,10,12,13,15,18,60,92,92,21,15,12,10,9,7,6,5,4,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,4,5,6,7,9,11,13,16,21
14       47,47,47,22,17,14,12,11,9,8,7,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,5,6,6,7,8,9,11,12,14,17,47,47,47,21,15,13,11,9,8,7,6,5,4,3,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,3,4,4,5,6,7,7,9,10,12,13,16,92,92,22,18,15,13,12,10,9,8,8,7,6,6,5,5,5,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,5,5,6,6,7,7,8,9,10,11,12,13,15,17,21,92,92,16,13,10,9,7,6,5,4,4,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,4,5,5,7,8,9,11,12,15,23
15       47,47,47,15,13,11,9,8,7,6,6,6,5,5,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,3,3,4,4,5,6,7,8,8,6,5,4,4,3,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,4,4,5,6,7,8,9,11,13,47,47,47,18,16,14,12,11,10,9,8,7,6,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,5,5,6,7,7,8,9,10,9,8,7,6,5,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,5,5,6,6,7,8,9,10,11,12,14,16,58,25,19,16,14,12,9,8,7,6,6,5,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,5,6,6,7,8,9,10,11,12,14,16,18,23,92,92,16,13,10,9,7,6,5,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,5,6,7,8,10,12,14,17,92,92
16       47,47,47,26,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,47,47,47,18,15,12,11,10,8,7,6,5,4,4,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,4,5,6,7,6,6,5,4,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,4,5,6,7,9,92,92,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,5,5,5,6,7,8,8,9,10,11,12,14,16,18,20,92,92,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,5,7,8,10
17       47,47,47,20,16,14,12,11,10,9,8,7,6,6,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,6,6,7,8,9,9,10,10,10,9,8,8,7,6,6,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,6,7,7,8,9,10,11,12,14,16,47,47,47,17,14,12,10,9,8,7,6,5,4,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,4,4,5,5,6,7,8,8,8,7,7,6,5,4,4,3,3,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,4,4,5,6,6,8,9,10,12,92,92,92,22,17,14,12,11,10,9,8,7,6,6,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,6,6,7,8,9,10,11,12,14,17,21,62,92,92,92,17,13,10,9,7,6,5,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,4,6,7,9,11,14,18
18       18,18,14,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,27,25,14,14,13,11,10,8,7,6,5,5,4,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,4,5,5,6,6,6,5,4,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,4,5,6,7,8,92,92,92,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,0,0,1,1,2,2,2,3,3,3,3,3,3,3,2,4,5,5,6,7,7,8,9,10,12,13,15,17,19,92,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,7,9,11
19       47,47,20,17,14,13,11,10,9,8,7,6,6,5,4,4,4,3,3,3,2,2,2,2,2,2,5,9,36,35,35,35,34,33,33,32,32,31,30,30,29,29,28,27,27,26,25,25,24,24,23,22,22,21,20,20,19,19,18,17,17,16,15,15,14,14,13,12,12,11,11,10,9,8,8,7,6,6,5,4,4,3,3,2,2,2,2,2,2,2,2,2,47,47,19,15,13,11,10,8,7,6,5,5,4,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,4,4,5,5,6,6,7,8,8,9,10,10,11,12,12,13,14,14,15,15,16,17,17,18,18,19,20,20,21,22,22,23,23,24,25,25,26,27,27,28,29,29,30,30,30,30,0,0,0,0,0,0,0,0,0,92,92,20,17,14,13,11,10,9,8,7,6,6,5,4,4,4,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,4,4,5,5,6,7,7,8,9,10,12,13,15,17,20,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20       47,24,18,15,14,12,11,10,9,8,7,6,6,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,6,6,7,8,8,9,9,9,8,7,7,6,5,5,5,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,5,5,6,6,7,8,9,10,11,13,14,47,22,16,13,11,10,9,8,7,6,6,5,4,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,4,4,5,6,7,7,7,7,7,6,5,4,4,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,4,4,5,6,6,7,9,10,12,92,92,61,20,16,13,11,10,9,8,7,6,5,5,4,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,3,4,4,5,6,7,8,9,11,12,14,16,20,60,92,92,17,13,11,9,7,6,5,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,4,6,7,9,11,14,18
