11       35,35,17,0,0,12,31,29,36,10,0,0,0,0,4,27,23,0,9,34,35,15,0,4,15,0,28,36,36,35,1,0,12,0,30,36,36,36,6,0,12,0,30,36,36,36,6,0,12,0,30,36,36,36,6,0,16,0,30,36,36,36,6,0,18,0,30,36,36,36,6,0,16,0,30,36,36,36,6,0,13,0,30,36,36,36,6,0,13,0,26,36,36,36,6,0,18,0,22,36,36,36,4,0,30,0,3,26,30,14,0,2,36,16,0,0,0,0,3,24,11,12,2,0,0,0,6,9
12       5,18,18,18,30,24,0,0,12,36,36,36,36,35,24,5,17,36,21,7,7,18,36,26,18,36,10,0,0,0,30,30,18,36,6,0,0,0,26,30,18,36,6,0,0,0,26,30,18,36,6,0,0,0,24,30,18,36,6,0,0,0,25,30,18,36,6,0,0,0,28,30,18,36,6,0,0,0,28,30,18,36,6,0,0,0,28,30,18,36,6,0,0,0,24,30,18,36,6,0,0,0,28,30,21,36,17,12,12,27,36,22,22,36,36,36,36,36,29,3,7,12,12,12,12,10,1,0
13       0,0,4,16,18,8,0,0,0,16,36,36,36,36,21,0,1,33,35,16,13,30,36,12,10,36,17,0,0,6,36,23,12,36,12,0,0,0,36,24,10,36,16,0,0,7,36,21,2,32,33,12,9,30,36,9,0,17,36,36,36,36,24,0,3,35,33,17,15,30,36,6,15,36,15,0,0,5,36,21,18,36,3,0,0,0,31,28,18,36,2,0,0,0,31,28,15,36,10,0,0,4,36,21,4,35,33,14,13,33,36,8,0,10,35,36,36,36,19,0,0,0,3,12,12,5,0,0
14       0,0,8,18,18,8,0,0,0,23,36,36,36,36,25,1,12,36,35,17,15,31,36,16,23,36,13,0,0,7,36,28,27,36,6,0,0,0,36,30,26,36,6,0,0,0,36,30,27,36,6,0,0,0,36,30,30,36,6,0,0,0,36,30,30,36,2,0,0,0,36,30,30,36,0,0,0,0,36,30,30,36,0,0,0,0,36,30,30,36,0,0,0,1,36,30,26,36,9,0,0,16,36,25,12,36,33,19,22,36,36,11,0,20,36,36,36,36,19,0,0,0,6,12,12,6,0,0
15       0,0,8,18,14,2,0,0,0,20,36,36,36,34,10,0,9,36,31,18,20,35,33,2,22,36,6,0,0,18,36,11,24,36,0,0,0,12,36,14,23,36,3,0,0,15,36,11,12,36,26,8,17,35,33,2,0,24,36,36,36,36,10,0,13,36,32,19,22,36,30,2,28,35,4,0,0,21,36,13,36,26,0,0,0,10,36,18,36,25,0,0,0,7,36,18,32,33,1,0,0,18,36,12,20,36,25,12,18,36,33,2,2,28,36,36,36,34,10,0,0,1,11,12,12,4,0,0
16       30,24,24,24,24,30,36,29,18,0,0,0,0,0,18,30,18,0,26,30,27,9,0,19,18,0,36,36,36,34,2,0,18,0,36,36,36,36,11,0,18,0,36,36,36,35,3,0,18,0,29,36,29,12,0,18,18,0,0,0,0,0,4,30,18,0,18,24,23,12,0,12,18,0,34,36,36,36,8,0,21,0,30,36,36,36,12,0,24,0,30,36,36,36,12,0,24,0,30,36,36,36,12,0,24,0,30,36,36,30,2,2,19,0,4,6,6,1,2,23,4,0,0,0,0,0,6,9
17       35,36,29,19,18,27,36,29,36,21,0,0,0,0,13,30,31,0,3,26,27,6,0,17,21,0,25,36,36,28,0,6,18,0,28,36,36,30,0,2,22,0,22,36,36,28,0,13,34,3,3,26,29,9,1,24,36,19,0,0,0,0,12,30,35,4,1,19,21,5,0,24,25,0,22,36,36,30,0,6,18,0,31,36,36,36,5,0,18,0,32,36,36,36,6,0,20,0,26,36,36,34,1,0,31,0,6,30,35,14,0,16,36,21,0,0,0,0,8,29,11,12,4,0,0,0,10,9
18       29,18,18,9,18,26,36,29,18,0,0,0,0,0,15,30,18,0,33,36,34,14,0,21,18,0,36,36,36,36,5,2,18,0,36,36,36,36,12,0,18,0,36,36,36,35,3,0,18,0,27,30,25,9,0,21,18,0,0,0,0,0,5,30,18,0,21,24,24,16,0,14,18,0,36,36,36,36,8,0,18,0,36,36,36,36,12,0,18,0,36,36,36,36,12,0,28,0,36,36,36,36,11,0,22,0,33,36,36,25,1,6,18,0,1,5,0,0,3,26,4,0,0,0,0,0,6,9
19       35,33,17,8,8,19,35,29,33,6,0,0,0,0,6,27,16,0,3,22,22,3,0,7,0,0,25,33,35,26,0,0,16,7,31,36,36,29,0,0,36,36,36,36,35,13,0,0,36,36,36,36,28,0,0,18,36,36,36,36,6,0,9,27,36,36,36,18,0,2,32,30,32,36,30,1,0,20,36,30,36,35,9,0,8,36,36,30,36,22,0,1,28,36,36,30,31,2,0,16,36,36,36,30,7,0,0,26,25,24,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20       35,36,25,13,12,22,36,29,36,16,0,0,0,0,14,30,31,0,9,32,34,12,0,22,22,0,27,36,36,32,0,11,19,0,29,36,36,36,0,0,25,0,22,36,36,28,0,13,34,4,3,24,27,6,2,26,36,20,0,0,0,0,13,30,32,1,3,22,23,6,0,24,20,0,23,36,36,30,0,6,15,0,33,36,36,36,5,0,12,0,34,36,36,36,5,0,18,0,28,36,36,32,0,2,29,0,6,28,29,9,0,17,36,17,0,0,0,0,10,30,11,12,2,0,0,0,12,9
21       0,0,11,25,32,22,4,0,0,20,36,36,36,36,35,8,6,36,36,27,19,29,36,29,20,36,28,0,1,1,33,30,13,31,18,0,0,0,32,30,0,0,0,0,0,11,36,30,0,1,0,0,2,31,36,26,0,9,11,19,19,36,35,5,0,0,0,8,35,36,16,0,0,0,0,28,36,28,0,0,0,0,18,36,34,5,0,0,0,8,35,36,16,0,0,0,3,32,36,27,0,0,0,0,23,36,36,21,27,22,20,14,28,36,36,36,36,36,36,30,9,12,12,12,12,12,12,9
22       3,12,12,12,12,19,13,0,18,36,36,36,36,36,24,1,18,36,15,12,12,22,36,20,18,36,6,0,0,0,32,30,18,36,6,0,0,0,30,30,18,36,6,0,0,0,30,30,18,36,6,0,0,0,30,30,18,36,6,0,0,0,30,30,18,36,6,0,0,0,30,30,18,36,6,0,0,0,30,30,18,36,6,0,0,0,30,30,18,36,6,0,0,0,30,30,20,36,3,0,0,2,34,29,21,36,22,18,19,30,36,17,23,36,36,36,36,36,20,0,2,6,8,12,12,4,0,0
23       5,22,24,22,25,28,31,12,12,36,36,36,36,36,36,9,13,36,17,6,6,13,35,29,18,36,12,0,0,0,25,30,13,36,12,0,0,0,24,30,18,36,12,0,0,0,24,30,18,36,12,0,0,0,24,30,18,36,12,0,0,0,24,30,18,36,12,0,0,0,24,30,18,36,12,0,0,0,24,30,18,36,12,0,0,0,24,30,18,36,12,0,0,0,24,30,18,36,10,0,0,0,26,30,18,36,25,14,12,22,36,26,18,36,36,36,36,36,29,3,5,12,12,12,12,9,0,0
24       0,0,0,0,6,18,0,0,0,0,0,6,33,36,18,0,0,0,4,33,36,30,6,0,0,0,27,36,30,3,0,0,0,12,36,34,5,0,0,0,0,27,36,22,12,3,0,0,3,36,36,36,36,34,20,1,12,36,36,35,32,36,36,21,18,36,31,4,0,15,36,30,24,36,18,0,0,0,31,30,24,36,18,0,0,0,30,30,24,36,14,0,0,0,30,30,20,36,23,0,0,1,33,30,7,36,36,22,20,34,36,28,0,15,36,36,36,36,33,6,0,0,8,12,12,12,3,0
