21       0,0,0,9,12,10,0,0,0,6,29,36,36,36,29,3,1,31,36,22,13,25,36,26,10,36,23,0,0,0,30,30,6,27,16,0,0,0,24,30,0,0,0,0,0,1,33,30,0,0,0,0,0,21,36,23,0,0,0,0,10,36,32,2,0,0,0,2,31,36,10,0,0,0,0,23,36,23,0,0,0,0,11,36,31,2,0,0,0,2,32,36,9,0,0,0,0,22,36,21,0,0,0,0,9,36,36,3,0,1,4,5,18,36,36,36,36,36,36,30,6,12,12,12,12,12,12,10
22       9,18,18,18,22,28,35,22,18,36,36,36,36,36,30,3,21,36,19,12,12,25,36,24,24,36,6,0,0,1,33,30,24,36,10,0,0,0,30,30,24,36,9,0,0,0,30,30,24,36,11,0,0,0,34,30,24,36,12,0,0,0,36,30,24,36,12,0,0,0,36,30,24,36,9,0,0,0,36,30,24,36,8,0,0,0,36,30,24,36,6,0,0,0,36,30,24,36,6,0,0,5,36,30,24,36,28,24,24,34,36,21,24,36,36,36,36,36,25,1,7,12,12,12,12,7,0,0
23       6,18,20,18,24,26,26,14,12,36,36,36,36,36,33,8,12,36,16,6,6,13,35,29,16,36,12,0,0,0,25,30,12,36,12,0,0,0,24,30,12,36,12,0,0,0,24,30,15,36,12,0,0,0,24,30,12,36,12,0,0,0,24,30,15,36,12,0,0,0,24,30,13,36,12,0,0,0,24,30,12,36,12,0,0,0,24,30,15,36,12,0,0,0,24,30,18,36,8,0,0,0,26,30,18,36,22,12,12,22,36,26,18,36,36,36,36,36,29,3,3,12,12,12,12,9,0,0
24       0,0,0,0,3,10,0,0,0,0,0,3,30,36,12,0,0,0,1,30,36,27,4,0,0,0,21,36,26,1,0,0,0,6,36,32,2,0,0,0,0,23,36,13,0,0,0,0,1,34,36,34,36,29,11,0,8,36,36,33,30,36,36,13,15,36,28,2,0,10,35,29,18,36,13,0,0,0,26,30,18,36,12,0,0,0,24,30,18,36,12,0,0,0,24,30,16,36,18,0,0,0,29,30,4,35,35,16,9,23,36,26,0,11,35,36,36,36,30,3,0,0,5,12,12,11,1,0
25       0,0,0,1,14,1,0,0,0,0,1,26,36,25,0,0,0,0,24,36,34,12,0,0,0,13,36,34,6,0,0,0,1,32,36,12,0,0,0,0,11,36,32,6,5,0,0,0,22,36,36,36,36,30,6,0,31,36,34,21,27,36,33,2,36,36,6,0,0,19,36,16,36,30,0,0,0,8,36,19,36,30,0,0,0,6,36,24,36,32,0,0,0,8,36,18,31,36,16,0,1,26,36,13,10,36,36,32,34,36,29,1,0,10,28,36,33,21,3,0,0,0,0,0,0,0,0,0
26       0,0,0,0,1,0,0,0,0,0,0,9,33,21,0,0,0,0,6,35,36,28,2,0,0,1,31,36,22,1,0,0,0,18,36,27,1,0,0,0,2,34,34,4,0,0,0,0,13,36,35,30,30,20,4,0,22,36,36,34,35,36,33,3,28,36,21,1,1,22,36,20,30,36,1,0,0,3,36,30,30,36,0,0,0,0,36,30,30,36,0,0,0,0,36,30,28,36,12,0,0,10,36,27,11,36,35,20,20,34,36,10,0,16,35,36,36,34,14,0,0,0,3,12,10,1,0,0
27       4,6,6,6,6,6,6,0,35,36,36,36,36,36,36,5,36,34,18,18,18,18,18,1,34,30,0,0,0,0,0,0,30,30,0,0,0,0,0,0,30,32,9,14,12,3,0,0,30,36,36,36,36,34,12,0,26,36,23,12,16,35,35,4,0,4,0,0,0,17,36,16,0,0,0,0,0,12,36,18,0,0,0,0,0,12,36,18,24,24,0,0,0,12,36,18,33,36,6,0,0,24,36,11,16,36,34,21,28,36,29,1,0,15,33,36,35,23,3,0,0,0,0,5,1,0,0,0
28       20,24,24,24,22,22,13,4,30,36,36,35,36,35,15,0,30,31,0,0,2,26,36,7,30,30,0,0,0,4,36,22,25,30,0,0,0,0,36,24,24,30,0,0,0,13,36,18,24,36,24,24,26,36,31,2,24,36,36,36,36,36,31,3,24,36,2,0,0,16,36,20,24,36,1,0,0,0,31,30,23,36,3,0,0,0,30,30,20,36,4,0,0,0,28,30,18,36,6,0,0,1,33,28,18,36,27,19,19,30,36,13,17,36,36,36,36,32,13,0,0,0,0,0,0,0,0,0
29       0,0,0,0,19,18,0,0,0,0,1,25,36,36,6,0,0,0,22,36,35,12,0,0,0,11,36,36,10,0,0,0,1,32,36,19,0,0,0,0,12,36,36,17,16,7,0,0,23,36,36,36,36,36,24,0,32,36,35,24,25,36,36,15,36,36,12,0,0,19,36,26,36,36,0,0,0,12,36,30,36,36,0,0,0,12,36,30,36,36,1,0,0,12,36,30,33,36,22,2,1,27,36,23,14,36,36,36,36,36,35,7,0,15,34,36,36,31,10,0,0,0,0,6,5,0,0,0
30       0,0,0,2,20,6,0,0,0,0,3,30,36,30,0,0,0,1,29,36,30,5,0,0,0,19,36,32,3,0,0,0,2,34,36,8,0,0,0,0,17,36,33,21,17,5,0,0,28,36,36,36,36,35,14,0,36,36,33,20,25,36,35,6,36,35,4,0,0,25,36,17,36,30,0,0,0,18,36,18,36,30,0,0,0,18,36,18,36,30,0,0,0,19,36,18,35,36,14,0,4,32,36,10,19,36,36,35,36,36,29,0,0,18,34,36,36,26,4,0,0,0,0,6,2,0,0,0
31       12,18,18,18,18,13,1,0,24,36,36,36,36,36,28,1,24,36,7,6,6,21,36,17,24,36,0,0,0,0,36,24,24,36,0,0,0,0,36,24,24,36,0,0,0,0,36,24,24,36,0,0,0,0,36,24,24,36,0,0,0,0,36,26,24,36,0,0,0,0,36,30,24,36,0,0,0,0,35,30,24,36,0,0,0,0,34,30,24,36,0,0,0,0,31,30,24,36,0,0,0,0,34,25,24,36,7,6,7,22,36,18,24,36,36,36,36,36,30,2,8,12,12,12,12,12,1,0
32       0,0,0,6,26,10,0,0,0,0,5,33,35,14,0,0,0,1,30,35,10,0,0,0,0,17,36,17,0,0,0,0,2,34,30,1,0,0,0,0,14,36,27,18,17,4,0,0,26,36,36,36,36,35,10,0,32,36,23,7,13,33,33,2,36,29,0,0,0,16,36,11,36,24,0,0,0,12,36,12,36,24,0,0,0,12,36,12,36,24,0,0,0,12,36,12,32,34,3,0,0,25,36,6,13,36,34,25,30,36,24,0,0,16,34,36,35,22,1,0,0,0,0,6,2,0,0,1
33       11,18,16,7,0,2,12,7,24,36,36,36,28,19,22,1,24,36,7,6,6,22,36,17,24,36,0,0,0,1,36,27,24,36,0,0,0,0,36,25,24,36,0,0,0,0,36,25,26,36,0,0,0,0,36,29,26,36,0,0,0,0,36,30,30,36,0,0,0,0,36,30,30,36,0,0,0,0,36,29,30,36,0,0,0,0,36,30,30,36,0,0,0,0,36,27,30,36,0,0,0,3,36,24,30,36,13,11,12,27,36,14,30,36,36,36,36,36,25,0,10,12,12,12,12,10,0,0
34       4,30,30,30,30,30,30,25,6,36,36,36,36,36,36,30,6,36,24,0,0,0,0,0,4,36,24,0,0,0,0,0,4,36,24,0,0,0,0,0,6,36,27,11,15,8,0,0,6,36,36,36,36,36,21,0,4,33,36,22,17,33,36,12,0,1,6,0,0,7,36,27,0,0,0,0,0,0,31,30,0,0,0,0,0,0,30,30,12,30,7,0,0,0,32,30,12,36,18,0,0,6,36,29,2,34,35,18,13,30,36,17,0,11,35,36,36,36,26,1,0,0,4,12,12,10,0,0
35       0,0,0,0,14,24,1,0,0,0,0,18,36,35,7,0,0,0,12,36,34,10,0,0,0,1,32,36,11,0,0,0,0,15,36,20,0,0,0,0,0,30,36,16,20,13,0,0,5,36,36,36,36,36,27,1,12,36,36,22,18,31,36,20,18,36,19,0,0,2,33,30,18,36,12,0,0,0,24,30,18,36,12,0,0,0,24,30,18,36,12,0,0,0,24,30,15,36,19,0,0,1,32,30,2,33,36,26,18,29,36,18,0,10,33,36,36,36,23,1,0,0,2,11,12,6,0,0
36       12,26,25,26,30,24,24,11,18,36,36,32,31,32,36,17,18,36,6,0,0,0,0,0,18,36,6,0,0,0,0,0,18,36,6,0,0,0,0,0,18,36,16,17,15,2,0,0,18,36,36,36,36,34,9,0,12,33,27,8,15,35,32,1,0,0,0,0,0,19,36,9,0,0,0,0,0,9,36,14,2,3,0,0,0,6,36,17,35,27,0,0,0,13,36,12,27,36,6,0,1,27,36,3,10,36,34,25,30,36,22,0,0,11,32,36,35,21,1,0,0,0,0,4,0,0,0,0
37       24,32,35,35,30,30,30,6,30,36,36,35,36,36,36,9,30,30,0,0,0,0,0,0,30,30,0,0,0,0,0,0,30,30,0,0,0,0,0,0,30,34,21,30,28,16,1,0,34,36,36,31,35,36,24,0,17,29,12,0,3,29,36,6,0,0,0,0,0,13,36,12,0,0,0,0,0,12,36,12,0,0,0,0,0,12,36,12,30,24,0,0,0,13,36,12,34,34,5,0,1,28,36,5,18,36,34,25,33,36,24,0,0,16,33,36,34,20,1,0,0,0,0,0,0,0,0,0
38       21,24,24,23,16,4,0,0,36,36,36,36,36,34,10,0,36,27,6,6,12,33,33,2,34,24,0,0,0,14,36,12,33,24,0,0,0,7,36,17,31,24,0,0,0,19,36,10,30,31,18,18,25,36,28,0,30,36,36,36,36,36,18,0,30,29,6,6,9,30,36,6,30,24,0,0,0,8,36,17,30,29,0,0,0,6,36,18,30,30,0,0,0,6,36,18,30,30,0,0,0,10,36,16,30,33,18,18,19,33,35,5,30,36,36,36,36,34,13,0,4,6,6,6,6,1,0,0
39       0,1,16,20,16,2,0,0,3,29,36,36,36,32,6,0,26,36,19,6,8,31,30,0,36,28,0,0,0,14,36,9,36,24,0,0,0,12,36,12,36,24,0,0,0,12,36,12,36,24,0,0,0,12,36,12,36,24,0,0,0,12,36,12,36,24,0,0,0,12,36,14,36,24,0,0,0,12,36,12,36,24,0,0,0,12,36,12,36,24,0,0,0,12,36,12,34,32,1,0,0,17,36,6,18,36,28,18,22,35,28,0,0,19,35,36,36,26,3,0,0,0,2,6,4,0,0,0
40       19,24,24,24,24,17,1,0,30,36,36,36,36,36,30,2,30,36,6,6,6,22,36,19,30,36,0,0,0,2,36,28,30,36,0,0,0,0,36,30,30,36,0,0,0,0,36,30,30,36,0,0,0,0,36,30,30,36,0,0,0,0,36,30,30,36,0,0,0,0,36,30,30,36,0,0,0,0,36,30,30,36,0,0,0,0,36,30,30,36,0,0,0,0,36,30,26,36,6,0,0,7,36,27,24,36,26,24,25,34,36,14,24,36,36,36,36,35,18,0,4,7,6,6,6,3,0,0
41       24,36,36,36,35,30,9,0,24,36,31,30,32,36,35,9,24,36,1,0,0,9,36,27,24,36,0,0,0,0,30,30,18,36,0,0,0,0,30,30,18,36,4,0,0,0,30,30,22,36,6,0,0,0,30,30,18,36,6,0,0,0,30,30,20,36,3,0,0,0,30,30,24,36,4,0,0,0,30,30,24,36,6,0,0,0,30,30,23,36,6,0,0,0,30,30,18,36,6,0,0,0,32,30,19,36,17,12,12,23,36,24,18,36,36,36,36,36,32,4,3,11,12,12,12,12,2,0
42       0,0,0,0,6,16,0,0,0,0,0,9,35,36,8,0,0,0,5,33,36,15,0,0,0,0,27,36,16,0,0,0,0,12,36,26,0,0,0,0,0,27,36,7,4,0,0,0,3,36,36,35,36,33,14,0,11,36,36,30,25,35,36,13,16,36,24,0,0,6,35,28,18,36,8,0,0,0,25,30,18,36,6,0,0,0,24,30,18,36,6,0,0,0,24,30,14,36,14,0,0,0,31,30,3,35,33,12,7,24,36,21,0,12,35,36,36,36,25,1,0,0,3,12,12,9,0,0
43       9,36,36,36,32,30,32,14,12,36,33,30,30,30,30,11,12,36,12,0,0,0,0,0,12,36,12,0,0,0,0,0,12,36,12,0,0,0,0,0,15,36,24,28,30,22,3,0,18,36,36,36,36,36,30,2,9,27,26,2,1,21,36,15,0,0,0,0,0,1,36,24,0,0,0,0,0,0,36,24,0,0,0,0,0,0,36,24,9,25,0,0,0,0,36,22,21,36,12,0,0,7,36,16,6,35,34,17,14,32,36,6,0,15,35,36,36,35,15,4,0,0,3,12,12,5,0,9
44       0,0,0,16,18,0,0,0,0,0,2,36,36,5,0,0,0,0,9,36,36,12,0,0,0,0,16,36,36,19,0,0,0,0,22,36,36,26,0,0,0,0,29,34,31,33,0,0,0,0,36,24,21,36,3,0,0,6,36,17,14,36,10,0,0,14,36,10,7,36,18,0,0,20,36,3,0,35,25,0,0,27,34,0,0,30,32,0,0,35,36,36,36,36,36,2,5,36,33,30,30,32,36,9,12,36,13,0,0,9,36,16,20,36,7,0,0,4,36,23,8,12,1,0,0,0,12,10
45       0,0,9,18,18,9,0,0,0,20,36,36,36,36,25,1,11,36,31,11,9,28,36,15,23,36,8,0,0,4,36,28,24,36,1,0,0,0,36,30,24,36,0,0,0,0,36,30,25,36,6,0,0,0,36,30,29,36,6,0,0,0,36,30,26,36,6,0,0,0,36,30,26,36,6,0,0,0,34,30,24,36,1,0,0,0,32,30,24,36,0,0,0,0,31,30,23,36,13,0,0,5,36,28,9,36,35,19,15,31,36,13,0,15,36,36,36,36,20,0,0,0,5,12,12,6,0,0
46       10,18,18,18,18,18,18,5,24,36,36,36,36,36,36,17,24,36,11,7,11,12,12,4,24,36,0,0,0,0,0,0,24,36,0,0,0,0,0,0,24,36,11,17,18,8,0,0,24,36,36,36,36,36,21,0,19,36,30,12,14,31,36,13,0,3,2,0,0,7,36,26,0,0,0,0,0,0,36,30,0,0,0,0,0,0,36,27,12,24,0,0,0,0,36,24,26,36,9,0,0,5,36,23,12,36,33,13,14,30,36,11,0,21,36,36,36,36,20,0,0,0,8,12,12,6,0,0
47       6,36,36,36,36,36,36,29,6,36,33,27,26,27,30,22,6,36,18,0,0,0,0,0,6,36,18,0,0,0,0,0,6,36,18,0,0,0,0,0,6,36,25,21,18,10,0,0,6,36,36,36,36,36,21,0,3,31,35,16,13,30,36,12,0,0,3,0,0,5,36,26,0,0,0,0,0,0,30,30,0,0,0,0,0,0,24,30,13,35,10,0,0,0,29,30,9,36,22,0,0,4,36,27,0,32,36,23,18,31,36,15,0,6,32,36,36,36,21,0,0,0,2,12,12,7,0,0
48       0,0,0,0,10,14,0,0,0,0,0,13,35,36,8,0,0,0,8,35,35,15,0,0,0,2,31,36,15,0,0,0,0,18,36,25,0,0,0,0,0,33,36,13,18,4,0,0,9,36,36,36,36,35,16,0,17,36,36,30,26,36,36,13,23,36,23,0,0,10,36,29,24,36,7,0,0,0,31,30,24,36,6,0,0,0,30,30,24,36,6,0,0,0,30,30,22,36,14,0,0,2,34,30,9,36,35,17,13,28,36,23,0,16,36,36,36,36,29,3,0,0,8,12,12,10,1,0
49       0,24,24,24,24,24,24,20,0,36,36,36,36,36,36,30,6,36,25,0,0,0,0,0,6,36,24,0,0,0,0,0,6,36,24,0,0,0,0,0,6,36,26,8,11,4,0,0,6,36,36,36,36,36,20,0,5,36,36,24,19,33,36,13,0,3,11,0,0,8,36,27,0,0,0,0,0,0,32,30,0,1,0,0,0,0,30,30,14,33,8,0,0,0,30,30,14,36,21,0,0,3,36,27,3,34,35,21,14,30,36,13,0,10,34,36,36,36,20,0,0,0,4,12,12,7,0,0
50       0,0,0,3,24,21,0,0,0,0,3,30,36,36,8,0,0,0,25,36,35,11,0,0,0,14,36,36,10,0,0,0,1,32,36,20,0,0,0,0,11,36,36,20,18,9,0,0,21,36,36,36,36,36,22,0,28,36,36,23,23,35,36,15,33,36,14,0,0,13,36,28,36,36,3,0,0,2,36,30,36,36,6,0,0,0,36,30,36,36,4,0,0,2,36,30,28,36,17,0,0,19,36,27,14,36,36,26,26,36,36,11,0,19,36,36,36,35,16,0,0,0,5,12,12,4,0,0
51       0,3,23,33,34,24,5,0,2,32,36,36,36,36,33,4,14,36,30,4,2,26,36,19,18,36,13,0,0,7,36,25,19,36,12,0,0,6,36,24,15,36,24,0,0,22,36,19,2,32,36,29,31,36,34,4,2,30,36,36,36,36,31,2,15,36,30,9,8,26,36,18,24,36,11,0,0,6,36,29,29,36,6,0,0,0,36,30,26,36,6,0,0,3,36,30,19,36,19,0,0,18,36,25,5,35,36,27,28,36,36,9,0,10,32,36,36,35,14,0,0,0,1,9,10,2,0,0
52       0,0,0,0,15,3,0,0,0,0,0,21,36,29,0,0,0,0,19,36,33,8,0,0,0,10,36,33,6,0,0,0,0,30,36,10,0,0,0,0,11,36,26,6,3,0,0,0,22,36,36,36,36,27,5,0,32,36,34,25,30,36,32,2,36,35,6,0,0,23,36,17,36,27,0,0,0,8,36,24,36,26,0,0,0,6,36,24,36,30,0,0,0,6,36,24,35,34,3,0,0,17,36,20,21,36,31,18,25,35,35,6,1,26,36,36,36,35,14,0,0,0,9,12,12,4,0,0
53       0,0,12,22,24,14,1,0,0,20,36,36,36,36,28,1,8,36,33,14,13,30,36,18,20,36,13,0,0,8,36,28,24,36,6,0,0,4,36,30,21,36,11,0,0,8,36,25,8,36,33,14,14,31,36,11,0,24,36,36,36,36,28,0,8,36,34,21,20,34,36,10,25,36,12,0,0,11,36,25,30,36,0,0,0,1,36,30,30,35,0,0,0,0,36,30,28,36,4,0,0,8,36,27,18,36,27,8,12,31,36,15,1,30,36,36,36,36,26,1,0,1,11,12,12,11,0,0
54       12,4,12,29,28,22,5,0,0,21,36,36,36,36,33,5,8,36,30,4,1,18,36,24,20,36,10,0,0,0,32,30,24,36,6,0,0,0,30,30,24,36,6,0,0,0,30,30,24,36,6,0,0,0,30,30,24,36,6,0,0,0,30,30,24,36,6,0,0,0,30,30,24,34,6,0,0,0,30,30,24,36,6,0,0,0,30,30,24,36,6,0,0,0,30,30,21,36,13,0,0,4,34,28,9,36,35,20,19,32,36,15,0,16,36,36,36,36,20,0,0,0,6,12,12,6,0,0
